SMILES,TITLE,dockvalent_id
CO[C@@H]1CCC[C@@H](C1)Oc1cccc(CN2CCN(CC2)C(=O)C)c1,MAK-UNK-3c3-1,2117_NCL.0
CO[C@@H]1CCC[C@@H](C1)Oc1cccc(CN2CCN(CC2)C(=O)CC)c1,MAK-UNK-3c3-1,2117_NCL2ACR.0
CO[C@H]1CC[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,JOH-MSK-35a-1,2201_ACL2ACR.0
CO[C@H]1CC[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,JOH-MSK-35a-1,2201_ACL.0
CC(=O)N1C[C@@H]([C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)CC)[C@@H]3C[C@@H](C2)C#N)[C@@H]2CCCC[C@@H]2C1,JOH-MSK-2d8-1,2287_ACL2ACR.0
CC(=O)N1C[C@@H]([C@@H]2[C@H]3[NH2+]C[C@@H](CCNC(=O)C)[C@H]3C[C@H](C2)C#N)[C@@H]2CCCC[C@@H]2C1,JOH-MSK-2d8-1,2287_ACL.0
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](C[C@H](C[C@H]12)C=[NH2])[C@H]1CN(C[C@@H]2CCCC[C@H]12)C(=O)C,JOH-MSK-2d8-1,2287_NIT.0
C(=[NH2])c1cccc(NC(=O)Nc2cccnc2)c1,ANN-UNI-263-4,2336_NIT.0
C(=[NH2])c1cccc(CC(=O)Nc2cccnc2)c1,ANN-UNI-263-5,2337_NIT.0
COc1cccc(NC(=O)Nc2cccc(c2)C=[NH2])c1,ANN-UNI-263-6,2338_NIT.0
C(=[NH2])c1cccc(NC(=O)Cc2c[nH]c3ncccc23)c1,DAR-DIA-23a-1,2354_NIT.0
C(=[NH2])c1cncc(NC(=O)Cc2c[nH]c3ncccc23)c1,DAR-DIA-23a-2,2355_NIT.0
Nc1cc(CC(=O)Nc2cc(ccc2)C=[NH2])cnc1,DAR-DIA-23a-3,2356_NIT.0
C(=[NH2])c1cccc(NC(=O)Cc2cccnc2)c1,DAR-DIA-23a-4,2357_NIT.0
Nc1cc(NC(=O)Nc2cc(ccc2)C=[NH2])cnc1,DAR-DIA-23a-8,2361_NIT.0
C(=[NH2])c1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,DAR-DIA-23a-11,2364_NIT.0
C(=[NH2])c1cccc(NC(=O)Cc2cncc3ncccc23)c1,DAR-DIA-23a-18,2371_NIT.0
C(=[NH2])c1cccc(NC(=O)Cc2cncc3ccccc23)c1,DAR-DIA-23a-19,2372_NIT.0
CCNc1ncc(cc1CC(=O)Nc1cnccc1C)C=[NH2],TRY-UNI-1fd-1,2397_NIT.0
CCNc1ncc(cc1NC(=O)Nc1cnccc1C)C=[NH2],TRY-UNI-1fd-2,2398_NIT.0
C(=[NH2])c1cccc(CNC(=O)Cc2c[nH]c3ncccc23)c1,TRY-UNI-1fd-6,2402_NIT.0
C(=[NH2])c1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1,TRY-UNI-1fd-8,2404_NIT.0
C(=[NH2])c1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1,TRY-UNI-1fd-10,2406_NIT.0
Cc1ccncc1NC(=O)C[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C[C@@H](F)C1,PET-SGC-1c3-1,2474_ACL2ACR.0
Cc1ccncc1NC(=O)C[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C[C@H](F)C1,PET-SGC-1c3-1,2474_ACL.0
CC(=O)NCCCC(=O)NCC(=O)NCN1CCN(CC1)C(=O)C,MAK-UNK-176-1,2494_NCL.0
CC(=O)NCCCC(=O)NCC(=O)NCN1CCN(CC1)C(=O)CC,MAK-UNK-176-1,2494_NCL2ACR.0
CCC(=O)NCCCC(=O)NCC(=O)NCN1CCN(CC1)C(=O)CCl,MAK-UNK-176-1,2494_ACL2ACR.0
CC(=O)NCCCC(=O)NCC(=O)NCN1CCN(CC1)C(=O)CCl,MAK-UNK-176-1,2494_ACL.0
CNC(=O)[C@H](NCCNC(=O)C)c1cccc(CN2CCN(CC2)C(=O)C)c1,MAK-UNK-176-2,2495_NCL.0
CNC(=O)[C@H](NCCNC(=O)CC)c1cccc(CN2CCN(CC2)C(=O)CCl)c1,MAK-UNK-176-2,2495_ACL2ACR.0
CNC(=O)[C@H](NCCNC(=O)C)c1cccc(CN2CCN(CC2)C(=O)CCl)c1,MAK-UNK-176-2,2495_ACL.0
F[C@@H]1CC[C@H]2[NH2+]C[C@@H](NCCC[C@H]3C[C@@H](CN4CCN(CC4)C(=O)C)CCC3)[C@H]2C1,MAK-UNK-176-7,2500_NCL.0
F[C@H]1CC[C@@H]2[NH2+]C[C@H](NCCC[C@@H]3C[C@@H](CN4CCN(CC4)C(=O)CC)CCC3)[C@H]2C1,MAK-UNK-176-7,2500_NCL2ACR.0
C(=N)c1ccc(NC(=O)Nc2cccnc2)cc1,JOH-UNK-14e-1,2503_NIT.0
COc1ccc(cc1)N1NN[C@@H](CN2CCN(CC2)C(=O)CC)C1,JOH-UNK-14e-7,2509_ACL2ACR.0
COc1ccc(cc1)N1NN[C@H](CN2CCN(CC2)C(=O)C)C1,JOH-UNK-14e-7,2509_ACL.0
COc1cccc(c1)N1NN[C@H](CN2CCN(CC2)C(=O)CC)C1,JOH-UNK-14e-8,2510_ACL2ACR.0
F[C@@H]1CC[C@@H]2[NH2+]C[C@H]([C@H](CNC(=O)CC)N3CCN(CC3)C(=O)C[C@@H]3C[NH2+][C@@H]4NCCC[C@H]34)[C@@H]2C1,MAK-UNK-105-1,2576_ACL2ACR.0
F[C@H]1CC[C@H]2[NH2+]C[C@@H]([C@H](CNC(=O)C)N3CCN(CC3)C(=O)C[C@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@H]2C1,MAK-UNK-105-1,2576_ACL.0
F[C@@H]1CC[C@@H]2[NH2+]C[C@H](C[C@H](NC(=O)CC)N3CCN(CC3)C(=O)C[C@@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@@H]2C1,MAK-UNK-105-2,2577_ACL2ACR.0
F[C@H]1CC[C@H]2[NH2+]C[C@@H](C[C@H](NC(=O)C)N3CCN(CC3)C(=O)C[C@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@H]2C1,MAK-UNK-105-2,2577_ACL.0
F[C@H]1CC[C@H]2[NH2+][C@H](N3CCN(CC3)C(=O)C[C@@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@H](CCNC(=O)CC)[C@@H]2C1,MAK-UNK-105-10,2585_ACL2ACR.0
F[C@H]1CC[C@H]2[NH2+][C@@H](N3CCN(CC3)C(=O)C[C@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@@H](CCNC(=O)C)[C@H]2C1,MAK-UNK-105-10,2585_ACL.0
F[C@H]1CC[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2[C@H]1N1CCN(CC1)C(=O)C[C@H]1C[NH2+][C@H]2NCCC[C@@H]12,MAK-UNK-105-11,2586_ACL2ACR.0
F[C@H]1CC[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2[C@H]1N1CCN(CC1)C(=O)C[C@@H]1C[NH2+][C@@H]2NCCC[C@H]12,MAK-UNK-105-11,2586_ACL.0
F[C@H]1C[C@@H](N2CCN(CC2)C(=O)C[C@@H]2C[NH2+][C@@H]3NCCC[C@H]23)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1,MAK-UNK-105-12,2587_ACL2ACR.0
F[C@H]1C[C@H](N2CCN(CC2)C(=O)C[C@H]2C[NH2+][C@H]3NCCC[C@@H]23)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,MAK-UNK-105-12,2587_ACL.0
F[C@H]1[C@H](C[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1)N1CCN(CC1)C(=O)C[C@H]1C[NH2+][C@@H]2NCCC[C@H]12,MAK-UNK-105-13,2588_ACL2ACR.0
F[C@@H]1[C@H](C[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1)N1CCN(CC1)C(=O)C[C@@H]1C[NH2+][C@H]2NCCC[C@@H]12,MAK-UNK-105-13,2588_ACL.0
Cc1cccc(NC2CCN(CC2)C(=O)C)c1,NIR-THE-0d6-1,2601_NCL.0
Cc1cccc(NC2CCN(CC2)C(=O)CC)c1,NIR-THE-0d6-1,2601_NCL2ACR.0
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CC3CCN(CC3)C(=O)C)C[C@H](F)C[C@H]12,NIR-THE-0d6-2,2602_NCL.0
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](CC3CCN(CC3)C(=O)CC)C[C@@H](F)C[C@H]12,NIR-THE-0d6-2,2602_NCL2ACR.0
F[C@H]1C[C@H](CC2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,NIR-THE-0d6-2,2602_ACL2ACR.0
F[C@@H]1C[C@H](CC2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,NIR-THE-0d6-2,2602_ACL.0
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](NC3CCN(CC3)C(=O)C)C[C@@H](F)C[C@H]12,NIR-THE-0d6-3,2603_NCL.0
CC(=O)NCC[C@@H]1C[NH2+][C@H]2[C@H](NC3CCN(CC3)C(=O)CC)C[C@H](F)C[C@H]12,NIR-THE-0d6-3,2603_NCL2ACR.0
F[C@H]1C[C@@H](NC2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,NIR-THE-0d6-3,2603_ACL2ACR.0
F[C@@H]1C[C@H](NC2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,NIR-THE-0d6-3,2603_ACL.0
NS(=O)(=O)c1ccc2ccc(CC3CCN(CC3)C(=O)C)cc2c1,NIR-THE-0d6-4,2604_NCL.0
NS(=O)(=O)c1ccc2ccc(CC3CCN(CC3)C(=O)CC)cc2c1,NIR-THE-0d6-4,2604_NCL2ACR.0
NS(=O)(=O)c1ccc2ccc(NC3CCN(CC3)C(=O)C)cc2c1,NIR-THE-0d6-5,2605_NCL.0
NS(=O)(=O)c1ccc2ccc(NC3CCN(CC3)C(=O)CC)cc2c1,NIR-THE-0d6-5,2605_NCL2ACR.0
CCNc1ncc(cc1CC1CCN(CC1)C(=O)C)C#N,NIR-THE-0d6-6,2606_NCL.0
CCNc1ncc(cc1CC1CCN(CC1)C(=O)CC)C#N,NIR-THE-0d6-6,2606_NCL2ACR.0
CCNc1ncc(cc1CC1CCN(CC1)C(=O)CCl)C=[NH2],NIR-THE-0d6-6,2606_NIT.0
CCNc1ncc(cc1NC1CCN(CC1)C(=O)C)C#N,NIR-THE-0d6-7,2607_NCL.0
CCNc1ncc(cc1NC1CCN(CC1)C(=O)CC)C#N,NIR-THE-0d6-7,2607_NCL2ACR.0
CCNc1ncc(cc1NC1CCN(CC1)C(=O)CCl)C=[NH2],NIR-THE-0d6-7,2607_NIT.0
Cc1cc(Cl)cc(CC2CCN(CC2)C(=O)C)c1,NIR-THE-0d6-8,2608_NCL.0
Cc1cc(Cl)cc(CC2CCN(CC2)C(=O)CC)c1,NIR-THE-0d6-8,2608_NCL2ACR.0
CC(=O)N(CCc1ccc(cc1NC(=O)C)C(=O)N1CCSCC1)c1cnccc1C,NIR-THE-ed2-1,190_NCL.0
CC(=O)N(CCc1ccc(cc1NC(=O)CC)C(=O)N1CCSCC1)c1cnccc1C,NIR-THE-ed2-1,190_NCL2ACR.0
Cc1ccncc1N(CCc1ccc(cc1NC(=O)CCl)C(=O)N1CCSCC1)C(=O)CC,NIR-THE-ed2-1,190_ACL2ACR.0
Cc1ccncc1N(CCc1ccc(cc1NC(=O)CCl)C(=O)N1CCSCC1)C(=O)C,NIR-THE-ed2-1,190_ACL.0
CCNc1ncc(C#N)c2ccc(cc12)N(C(=O)C)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NCL.0
CCNc1ncc(C#N)c2ccc(cc12)N(C(=O)CC)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NCL2ACR.0
CCNc1ncc(C=[NH2])c2ccc(cc12)N(C(=O)CCl)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NIT.0
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cccnc1)C(=O)C,FOC-CAS-e3a-1,297_NCL.0
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cccnc1)C(=O)CC,FOC-CAS-e3a-1,297_NCL2ACR.0
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cnccn1)C(=O)C,FOC-CAS-e3a-2,298_NCL.0
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cnccn1)C(=O)CC,FOC-CAS-e3a-2,298_NCL2ACR.0
CC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-c5c-1,595_ACL2ACR.0
CC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)C)C1=CNCC=C1C,SEL-UNI-c5c-1,595_ACL.0
Cc1cc(ccc1Cl)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-c5c-2,596_ACL2ACR.0
CC1=CCNC=C1N(C(=O)C)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(C)c1,SEL-UNI-c5c-2,596_ACL.0
CCC(=O)Nc1cnccc1CCNC(=O)NC1CCCCC1,PET-SGC-c42-1,618_ACL2ACR.0
CC(=O)Nc1cnccc1CCNC(=O)NC1CCCCC1,PET-SGC-c42-1,618_ACL.0
[NH3+]C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]([NH2+]2)[C@H]1CCCN(C1)C(=O)C,HAR-NEW-972-1,1178_NCL.0
[NH3+]C[C@@H]1CC[C@H]2[C@H](C1)C[C@@H]([NH2+]2)[C@H]1CCCN(C1)C(=O)CC,HAR-NEW-972-1,1178_NCL2ACR.0
[NH3+]C[C@@H]1CCc2c(C1)sc(n2)[C@H]1CCCN(C1)C(=O)C,HAR-NEW-972-2,1179_NCL.0
[NH3+]C[C@@H]1CCc2c(C1)sc(n2)[C@H]1CCCN(C1)C(=O)CC,HAR-NEW-972-2,1179_NCL2ACR.0
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-842-1,1354_ACL2ACR.0
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)N(C(=O)C)C1=CNCC=C1C,SEL-UNI-842-1,1354_ACL.0
CC1=CCNC=C1N(C(=O)CC)C(=O)c1cccnc1Cl,SEL-UNI-842-2,1355_ACL2ACR.0
CC1=CCNC=C1N(C(=O)C)C(=O)c1cccnc1Cl,SEL-UNI-842-2,1355_ACL.0
CC1=CCNC=C1N(C(=O)CC)C(=O)NC1CC1,SEL-UNI-842-3,1356_ACL2ACR.0
CC1=CCNC=C1N(C(=O)C)C(=O)NC1CC1,SEL-UNI-842-3,1356_ACL.0
Cc1ccncc1N(C(=O)CC)C(=O)N1CCN(CC1)c1ccccc1,SEL-UNI-842-4,1357_ACL2ACR.0
Cc1ccncc1N(C(=O)C)C(=O)N1CCN(CC1)c1ccccc1,SEL-UNI-842-4,1357_ACL.0
CCC(=O)Nc1cnccc1C(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-1,1514_ACL2ACR.0
CC(=O)Nc1cnccc1C(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-1,1514_ACL.0
CCC(=O)Nc1cnccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-2,1515_ACL2ACR.0
CC(=O)Nc1cnccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-2,1515_ACL.0
Cc1c(N)cncc1NC(=O)Cc1cccc(c1)C=[NH2],TRY-UNI-714-19,1540_NIT.0
Cc1ccncc1NC(=O)Cc1cccc(c1)C=[NH2],TRY-UNI-714-20,1541_NIT.0
C[C@H](C(=O)Nc1cncc(N)c1C)c1cccc(c1)C=[NH2],TRY-UNI-714-21,1542_NIT.0
C[C@H](C(=O)Nc1cnccc1C)c1cccc(c1)C=[NH2],TRY-UNI-714-22,1543_NIT.0
CN(CC(=O)Nc1cnccc1C)c1cccc(c1)C=[NH2],GAB-REV-70c-19,1576_NIT.0
Cc1ccncc1NC(=O)CNc1ccc(NC(=O)CC)cc1,GAB-REV-70c-21,1578_ACL2ACR.0
Cc1ccncc1NC(=O)CNc1ccc(NC(=O)C)cc1,GAB-REV-70c-21,1578_ACL.0
Oc1ccc(O)c(c1)[C@H]1CN(Cc2cccc(Cl)c2)CCN(C1)C(=O)C,AVI-UNI-70b-1,1581_NCL.0
Oc1ccc(O)c(c1)[C@H]1CN(Cc2cccc(Cl)c2)CCN(C1)C(=O)CC,AVI-UNI-70b-1,1581_NCL2ACR.0
Oc1ccc(O)c(CN2CCN(C[C@@H](C2)c2cc(O)ccc2O)C(=O)C)c1,AVI-UNI-70b-2,1582_NCL.0
CCC(=O)Nc1cncc2c1CC[NH2+]C2,KIM-UNI-60f-1,1785_ACL2ACR.0
CC(=O)Nc1cncc2c1CC[NH2+]C2,KIM-UNI-60f-1,1785_ACL.0
CS(=O)(=O)NCC[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](Cl)C1,BEN-DND-362-8,2196_ACL2ACR.0
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@@H](Cl)C1,BEN-DND-362-8,2196_ACL.0
Cc1ccncc1NC(=O)Cc1cc(ccc1CNC(=O)N1CCOCC1)C=[NH2],PET-SGC-276-1,2314_NIT.0
Nc1cncc(NC(=O)CC)c1,DAN-PUR-19f-1,2489_ACL2ACR.0
Nc1cncc(NC(=O)C)c1,DAN-PUR-19f-1,2489_ACL.0
CC(=O)N(C(=O)C)c1cncc(N)c1,DAN-PUR-19f-2,2490_NCL.0
CC(=O)N(C(=O)CC)c1cncc(N)c1,DAN-PUR-19f-2,2490_NCL2ACR.0
Nc1cncc(c1)N(C(=O)CCl)C(=O)CC,DAN-PUR-19f-2,2490_ACL2ACR.0
Nc1cncc(c1)N(C(=O)C)C(=O)CCl,DAN-PUR-19f-2,2490_ACL.0
CCC(=O)Nc1cnccc1c1ncccc1NC(=O)Nc1ccccc1,MAK-UNK-129-1,2553_ACL2ACR.0
CC(=O)Nc1cnccc1c1ncccc1NC(=O)Nc1ccccc1,MAK-UNK-129-1,2553_ACL.0
CCC(=O)Nc1cnccc1c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129-2,2554_ACL2ACR.0
CC(=O)Nc1cnccc1c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129-2,2554_ACL.0
CCC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129-3,2555_ACL2ACR.0
CC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129-3,2555_ACL.0
CCC(=O)Nc1cnccc1c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-5,2557_ACL2ACR.0
CC(=O)Nc1cnccc1c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-5,2557_ACL.0
CCC(=O)Nc1cnccc1c1ccncc1NC(=O)Nc1ccccc1,MAK-UNK-129-6,2558_ACL2ACR.0
CC(=O)Nc1cnccc1c1ccncc1NC(=O)Nc1ccccc1,MAK-UNK-129-6,2558_ACL.0
CCC(=O)Nc1cnccc1c1cncc(NC(=O)Nc2ccccc2)c1,MAK-UNK-129-7,2559_ACL2ACR.0
CC(=O)Nc1cnccc1c1cncc(NC(=O)Nc2ccccc2)c1,MAK-UNK-129-7,2559_ACL.0
CCC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8,2560_ACL2ACR.0
CC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8,2560_ACL.0
Oc1ccc([C@@H]2CN(CCN2)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-1,2694_NCL.0
Oc1ccc([C@@H]2CN(CCN2)C(=O)CC)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-1,2694_NCL2ACR.0
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-2,2695_NCL.0
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CC)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-2,2695_NCL2ACR.0
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)c(NC(=O)Nc2cc3cccnc3[nH]2)c1,JAN-LUN-04a-3,2696_NCL.0
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CC)c(NC(=O)Nc2cc3cccnc3[nH]2)c1,JAN-LUN-04a-3,2696_NCL2ACR.0
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-4,2697_NCL.0
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CC)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-4,2697_NCL2ACR.0
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)C)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-5,2698_NCL.0
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)CC)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-5,2698_NCL2ACR.0
Oc1ccc([C@H]2CN(Cc3ccccc23)C(=O)C)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-6,2699_NCL.0
Oc1ccc([C@H]2CN(Cc3ccccc23)C(=O)CC)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-6,2699_NCL2ACR.0
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-7,2700_NCL.0
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)CC)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-7,2700_NCL2ACR.0
Oc1ccc(O)c(CN2CCN(C[C@@H](C2)c2cc(O)ccc2O)C(=O)CC)c1,AVI-UNI-70b-2,1582_NCL2ACR.1
CCC(=O)N1CCN([C@H](C1)[NH2+]CCc1ccccc1)S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362-1,2189_ACL2ACR.1
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-1,64_NCL.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL2ACR.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-5,68_NCL.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(ccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-5,68_NCL2ACR.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-6,69_NCL.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-6,69_NCL2ACR.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(ccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-7,70_NCL2ACR.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-8,71_NCL.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-8,71_NCL2ACR.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(Cc3ccc(cc3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-9,72_NCL.0
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(Cc3cccc(c3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-10,73_NCL.0
NS(=O)(=O)[C@H]1CC[C@@H]2[C@@H]([NH2+][C@H](CN3CCN(CC3)C(=O)CC)[C@H](Cl)C2=O)C1,CHR-UNK-e06-1,313_ACL2ACR.0
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](F)C1,ELE-IMP-dfb-1,322_ACL2ACR.0
CS(=O)(=O)NCc1cccc(c1)C1=C(N(Cc2ccccc12)C(=O)C)C(=O)Nc1cccnc1,GER-FIO-88d-1,1310_NCL.0
CS(=O)(=O)NCc1cccc(c1)C1=C(N(Cc2ccccc12)C(=O)CC)C(=O)Nc1cccnc1,GER-FIO-88d-1,1310_NCL2ACR.0
NS(=O)(=O)c1ccc2sc(CC3=C(N(Cc4ccccc34)C(=O)C)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_NCL.0
NS(=O)(=O)c1ccc2sc(CC3=C(N(Cc4ccccc34)C(=O)CC)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_NCL2ACR.0
NS(=O)(=O)c1ccc2sc(C[C@@H]3[C@@H](N(Cc4ccccc34)C(=O)CCl)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_ACR.0
NS(=O)(=O)[C@@H]1CCc2ccc(cc2C1)[C@H]1CN(Cc2ccccc12)C(=O)C,DAV-CRI-3fe-1,2086_NCL.0
